CanonicalSMILES,CID,ROMol,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4N)F,146302484,<rdkit.Chem.rdchem.Mol object at 0x00000192367619A0>,0.9714285714285714,0.9855072463768116,0.7428571428571429,0.8524590163934426
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=N4)F,53262489,<rdkit.Chem.rdchem.Mol object at 0x0000019236761A00>,0.9714285714285714,0.9855072463768116,0.7536231884057971,0.859504132231405
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CS4)F,135248733,<rdkit.Chem.rdchem.Mol object at 0x0000019236761A60>,0.9577464788732394,0.9784172661870504,0.7428571428571429,0.8524590163934426
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=NC=C4)F,58086887,<rdkit.Chem.rdchem.Mol object at 0x0000019236761AC0>,0.9855072463768116,0.9927007299270073,0.84375,0.9152542372881356
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=NN4C)F,66647044,<rdkit.Chem.rdchem.Mol object at 0x0000019236761B20>,0.9066666666666666,0.951048951048951,0.7323943661971831,0.8455284552845529
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C)Cl,66646554,<rdkit.Chem.rdchem.Mol object at 0x0000019236761DC0>,0.92,0.9583333333333334,0.6986301369863014,0.8225806451612904
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C)F,58087124,<rdkit.Chem.rdchem.Mol object at 0x0000019236761E20>,0.9066666666666666,0.951048951048951,0.7681159420289855,0.8688524590163934
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C5=CC=CC=N5)F,53262273,<rdkit.Chem.rdchem.Mol object at 0x0000019236761E80>,0.918918918918919,0.9577464788732394,0.6883116883116883,0.8153846153846154
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C5=NC=CC=N5)F,53262160,<rdkit.Chem.rdchem.Mol object at 0x0000019236761EE0>,0.9066666666666666,0.951048951048951,0.7162162162162162,0.8346456692913385
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)CC5=CC=CC=C5)F,49779601,<rdkit.Chem.rdchem.Mol object at 0x0000019236762220>,0.9066666666666666,0.951048951048951,0.72,0.8372093023255814
