CanonicalSMILES,CID
CCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC(=C34)C)F,53237976
CCC1=CC=C(C=C1)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC(C)C)F,126731525
CCC1=CC=C(C=C1)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC(=C34)C)F,126731581
CCC1=CC=CC=C1C(=O)C2=CNC3=NC=CC(=C23)Cl,115512670
CCC1=CN=C2C(=C1C)C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=C(C=CC(=C4)F)F)F,126731839
CCC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,58368774
CCC1CCC(=CC(=N1)C)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NC(=O)C5=CC(=CC=C5)F)F)N=C2,123717275
CCC1CCC(=CC(=N1)C)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=CC=CC(=C5)F)F)N=C2,144212283
CCC=C(C(=C(C(C)N)F)C(=O)C1=CNC2=C1C=C(C=N2)Cl)F,88870806
CCC=C(C=C(C)OC)C(=O)C1=CNC2=NC=CC(=C12)C3=CC=C(C=C3)Cl,143385063
CCC=CSC(=C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,143384844
CCC=S(=O)(C)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,90902597
CCC=S(=O)(C=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)COP(=O)(O)O)F,123699823
CCCC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)C(=O)N)F,58087383
CCCC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(C(C=C4)NC(=O)C)CC)F,91144455
CCCC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135248858
CCCC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,58087112
CCCC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3)F,162786154
CCCC(C)CCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,123755312
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C(=C)C2=C(N=CC(=C2)C3=CC=C(C=C3)Cl)NC)F,156508495
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,58316907
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C#N)F,66646502
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C)F,66647081
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135240290
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,66646640
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)[N+]#[C-])F,88580332
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=CC(=C23)Cl)F,90480222
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=NC=C23)F,57963279
CCCC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)CC2=CNC3=C2C=C(C=N3)Cl)F,91046168
CCCC(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=NC=NC=C23,44512110
CCCC(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,126731447
CCCC(C1=C(C(=C(C=C1)C(=O)N)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)S(=O)(=O)O,87185231
CCCC(C1=C(C=C(C=C1)C(=O)N)C(=O)C2=CNC3=C2C=C(C=N3)Cl)S(=O)(=O)O,87089007
CCCC(CC)CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,123955805
CCCC(F)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135240830
CCCC.CCCCC(=O)OC(C)N1C=C(C2=C1N=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=CC(=C4F)NC)F.CO,144584200
CCCC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,153932847
CCCC1=CC(=CC=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)Cl)F,140655030
CCCC1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)N(C4=CC=C(C=C4)C(F)(F)F)S(=O)O)F)N=C1,67088857
CCCC1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)N(C4=CC=C(C=C4)C(F)(F)F)S(=O)[O-])F)N=C1,67088856
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)Cl)F,53237746
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC(C)C)F,58316882
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC5CC5)F,58316929
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC5COC5)F,58316809
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=O)NC=N4)F.CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)Cl)F,161835963
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C#N)F,66646402
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C(=CN)C=NC)F,58087932
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C(C=N)C=NC)F,90997294
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=NC=C(N5)C)F,24997704
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=NC=CN5C)F,24997706
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,25019866
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)[N+]#[C-])F,88580382
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC(=C34)C)F,53238438
CCCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=NC=NC=C34)F,57963297
CCCC1=CC=C(C=C1)S(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C(=CN)C=NC)F,164030092
CCCC1=CC=C(C=C1)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC(C)C)F,126731453
CCCC1=CC=C(C=C1)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C(=NC=N4)NC5CC5)F,126731521
CCCC1=CC=C(C=C1)SNC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C#N)F,91339251
CCCC1=CC=CC=C1S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,69289248
CCCC1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)N)F)N=C2,68429357
CCCC1=NC=C(C=C1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)CCC)F)N=C2,49779842
CCCC1CC=C(C=C1)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)Cl)F,71084103
CCCCC(=O)C(C=O)NC1=C(C(=C(C=C1)Cl)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4)F,88917937
CCCCC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(C=N)C=NC,91410466
CCCCC(=O)OC(C)N1C=C(C2=C1N=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=CC(=C4F)NC)F,144584201
CCCCC(=O)OC(C)N1C=C(C2=C1N=CC(=C2)C3=CC=C(C=C3)Cl)C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)CCC)F,73388040
CCCCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135248778
CCCCCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135248779
CCCCCNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C#CCOC)F,144086714
CCCCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=CC=CC=C4F)F,126731711
CCCCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSCCC(F)(F)F)F,126731837
CCCCCNS(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)Cl,91316961
CCCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,132108469
CCCCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,135248870
CCCCN(C)C(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,58086258
CCCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C(C)C)F,129034747
CCCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,70213913
CCCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F)S(=O)(=O)C5=CC=C(C=C5)C(F)F,59506776
CCCCN(CC)C(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3)F,58086444
CCCCN1CCN(CC1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)CCC)F)N=C2,162786136
CCCCNC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,58086103
CCCCNC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,58087514
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C,59532428
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)C(=O)N,58086991
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)S(=O)(=O)C,58087224
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC(=C4)CC(F)(F)F,58182211
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=CC=C4,141163625
CCCCNC(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4,58086355
CCCCNC(=O)NC1=CC=CC(=C1Cl)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4,58086275
CCCCNC1=NC=C(C=N1)C2=CC3=C(NC=C3C(=O)C4=C(C=CC(=C4F)NS(=O)(=O)C5=C(C=CC(=C5)F)F)F)N=C2,117957659
CCCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSC4=CC=CC=C4F)F,126731549
CCCCS(=O)(=O)N1C=CC2=C(C=CC=C21)C(=O)C3=CNC4=C3C=C(C=N4)C5=CC=NC=C5,89835455
CCCCS(=O)(=O)N1C=CC2=C(C=CC=C21)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=CC=C5,58086415
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=C3C=C(C=NC3=NN2)C4=CC=C(C=C4)S(=O)(=O)N)F,139386552
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)C(=O)C5=C(C=CC=C5Cl)Cl)F,130354503
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,58316903
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Br)F,58086300
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(=CN)C=NC)Cl,88215932
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(=CN)C=NC)F,88214720
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(C=N)C=NC)Cl,91385998
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(C=N)C=NC)F,91203249
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=C(C=C(C=C4)F)C)F,135242183
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=C(C=C(C=C4)OC)Cl)F,146302474
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,66646742
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)F)F,66646697
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C)Cl,66646850
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C)F,90877413
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,58087049
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)N4CCNCC4)F,135146988
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)N4CCNCC4)F.C(=O)(C(F)(F)F)O,135146987
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2CNC3=C2C=C(C=N3)Cl)F,70842491
CCCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)NC2=CN=C3C(=C2)C=CN3)F,56675556
CCCCS(=O)(=O)NC1=C(C=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=C(C=C(C=C4)F)C)F,164938994
CCCCS(=O)(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(=CN)C=NC,88215600
CCCCS(=O)(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C,66646663
CCCCS(=O)(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,66646666
CCCCS(=O)(=O)NC1=CC(=C(C=C1)F)C(=O)C2=CNC3=C2C=CC=N3,66646978
CCCCS(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)C(=CN)C=NC,88215908
CCCCS(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN(N=C4)C,66646754
CCCCS(=O)(=O)NC1=CC=CC(=C1)C(=O)C2=CNC3=C2C=C(C=N3)Cl,66646981
CCCCS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=C(C=C(C=C4)F)C,135248899
CCCCS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl,135248895
CCCCS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,58086225
CCCCS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(CN3)Cl,164071992
CCCCS(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,142402713
CCCCS(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)Cl,143384551
CCCCSNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C(=NC=N3)NCC4CC4)F,126731478
CCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C(C=N)C=NC=C4CC4)F,123454535
CCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C5(CC5)C#N)F,90116734
CCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,90116641
CCCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC)F,90116950
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C5(CC5)C#N,60163764
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)C5CC5,60164014
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C,60164012
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5,90116711
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)NC5CC5,60163765
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)OC,60164871
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=CC=N3,150924662
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=NC=NC(=C23)C,117719622
CCCN(C)S(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=NC=NC(=C23)C4CC4,117719614
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=C(C=C4)Cl)C(=O)N)F)S(=O)O,67248494
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=C(C=C4)Cl)C(=O)N)F)S(=O)[O-],67248493
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)C(=O)N)F)S(=O)O,91445910
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC(=CC=C4)C(=O)N)F)S(=O)[O-],91445909
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C(=O)N(C)C)F)S(=O)O,91187420
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C(=O)N(C)C)F)S(=O)[O-],91187419
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C(=O)N)F)S(=O)O,91550961
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C(=O)N)F)S(=O)[O-],91550960
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)NC(=O)C)F)S(=O)O,90751589
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)NC(=O)C)F)S(=O)[O-],90751588
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)N(C)C)F)S(=O)O,91444263
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)N(C)C)F)S(=O)[O-],91444262
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)N)F)S(=O)O,91404876
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)N)F)S(=O)[O-],91404875
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NC5CC5)F)S(=O)O,91148363
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NC5CC5)F)S(=O)[O-],91148362
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NCCO)F)S(=O)O,91116652
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)S(=O)(=O)NCCO)F)S(=O)[O-],91116651
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)NC(=O)C)F)S(=O)O,91399429
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(C=C4)NC(=O)C)F)S(=O)[O-],91399428
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F)S(=O)O,91807354
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F)S(=O)[O-],91807353
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)CCC(=O)N(CC)CC)F)S(=O)O,91200789
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)CCC(=O)N(CC)CC)F)S(=O)[O-],91200788
CCCN(C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F)S(=O)(=O)C4=CC=CC=C4,24998678
CCCN(C1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C)S(=O)(=O)N,90116724
CCCN(C1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)I)S(=O)(=O)N,68279465
CCCN(COP(=O)(O)O)C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,144584209
CCCN(COP(=O)(O)O)C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F.CCO,144584208
CCCNC(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,58087303
CCCNC1=C(C(=C(C=C1)F)C(=O)C2=CN(C3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)CO)F,144584206
CCCNC1=C(C(=C(C=C1)S(=O)(=O)NCCC)F)C(=O)C2=CNC3=C2C=CC=N3,58087512
CCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C(=CC=C3)NS(=O)(=O)N(C)CC)F,117719503
CCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)F,58316964
CCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)CCC)F,58316891
CCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NS(=O)(=O)N(C)CC)F,117719497
CCCNC1=NC=NC2=C1C(=CN2)C(=O)C3=C(C=CC(=C3F)NSCCC)F,126731442
CCCNC=C(C=C)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)N)F)N=C1,144212110
CCCNC=C(C=C)C1=CC2=C(NC=C2C(=O)C3=C(C=CC(=C3F)N)F)N=C1.C1=CC(=CC(=C1)S)F,144212109
CCCNS(=C)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=[N+]3C)C,123273833
CCCNS(=O)(=O)C1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,58087247
CCCNS(=O)(=O)C1=C(C(=C(C=C1)NCC)C(=O)C2=CNC3=C2C=CC=N3)F,59532427
CCCNS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)CC2=CN=C3C(=C2)C=CN3)F,58251985
CCCNS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C,90116725
CCCNS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5,68280423
CCCNS(=O)(=O)NC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)I,68279467
CCCNSNC1=CC=CC(=C1F)C(=O)C2=CNC3=C2C=C(C=N3)C,144426680
CCCP(=O)(NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F)O,141294358
CCCP(C)SNC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,144061323
